FUNCTION 1: MARINE ENGINEERING AT THE ENGINE MANAGEMENT LEVEL,,,,,,
No.,Questions,Choice A,Choice B,Choice C,Choice D,Answer
1020,"A revolution counter reads 69, 985 at 8:00 am at 11:00 am the clock was advanced 17 minutes and at noon the counter reads 87, 319. What was the average speed on the 8 to 12 0'clock watch?",78.13 RPM,98.24 RPM,102.65 RPM,123.58 RPM,A
1021,"A rotary pump designed to have 0.002 inch clearance between the roots and the pump casing delivered 50 GPM at 300 psi when new. After one year of operation, the clearance has increased to 0.008 inch and the discharge pressure is still 300 psi. The pump ca",less than 50 GPM because of increased clearance,50 GPM because the pressure is unchanged ,greater than 50 GPM because of reduced slippage,greater than 50 GPM because of increase efficiency,A
1022,A safety cover differs from other diesel engine access doors in that it is fitted with a __________.,spring-loaded pressure plate,handwheel,nut-operated clamp,large gasket,A
1023,"A sequential lift, nozzle valve control bar on a turbo generator, utilizes which of the following operating principles?",A lifting beam mechanism engages nozzle valve stems of varying lengths.,A hydraulic piston raises or lowers groups of valves according to pressure received from a governor.,A hydraulic piston raises or lowers individual valves according to pressure received from a governor.,"A servomotor, mechanically connected to nozzle valve hand wheels, opens or closes the valves in accordance with the type of electrical signal received.",A
1024,"A ship leaves port with 7200 barrel of fuel oil on board. At 15 knots, the fuel consumption is 360 barrels/day. After the vessel has travelled 1642 miles, what is the remaining steaming radius?",5558 barrels,5568 barrels,5358 barrels,5258 barrels,A
1025,"A six cylinder 2-stroke/cycle, single acting diesel engine  has a 580 mm bore and a 1700 mm stroke.  What indicated power per cylinder will be developed if the average mean effective pressure is 15.3 kg/cm2 at a speed of 120 RPM?","1,348 kW","2,696 kW","4,044 kW","8,088 kW",A
1026,"A six-cylinder, four-stroke/cycle diesel engine is fitted with a rotary distributor type air starting system.  The speed of the rotating distributor disc is __________.",one-half engine speed,the same as engine speed,twice engine speed,four times engine speed,A
1027,A solenoid-operated distillate three-way valve is installed in the discharge line between the distilling plant and the potable water tanks.  This valve will trip and dump the distillate discharge if the __________.,distillate salinity is excessive,distillate temperature is excessive,potable water tank has been filled with raw water,potable water tank has become contaminated,A
1028,A sudden power loss from a turbocharged and aftercooled  diesel engine is an indication of a/an __________.,turbocharger malfunction or failure,crankcase exhauster overload,overload on the intercooler,obstruction in the engine cylinders,A
1029,A water jacket is placed around the exhaust manifolds of propulsion diesel engines to      __________.,reduce heat radiation to the engine room,aid in preventing turbocharger overheating,condense and drain moisture from exhaust gases,dampen exhaust gas pulsations in the manifold,A
1030,Additional explosion relief valves are fitted on separate spaces of the crankcase such as gear or chain cases for  camshaft or similar drives when the                      .,gross volume of such spaces exceeds 21 cubic feet,possibility of explosion exists due to the formation of  volatile gases,unit is operating in extreme overload conditions,overall volume of the space exceeds 0.6 cubic meters,A
1031,"After a normal, or safety shutdown, automatic combustion control systems for an auxiliary boiler are designed to  prevent the immediate refiring of a burner in order for the
                                    .",furnace to be repurged,electric charge to buildup in the igniter,fuel pump to restart,drum level to stabilize,A
1032,"An acceptable method of measuring for the correct rotational force applied to the connecting rod and main bearing bolts, is to use a__________.",torque wrench,monkey wrench,pipe wrench,slugging wrench,A
1033,An accumulation of carbon on one of its thermocouples of an exhaust gas pyrometer will __________.,read low for that location due to the insulation effect of the deposits,read high for that location due to the hot spots formed by the deposits,fluctuate due to the conductance of carbon,respond quickly to temperature changes,A
1034,An aftercooler installed between the turbocharger and the cylinder air inlet  __________.,increases the density of the air,decreases the density of the air,increases the specific heat of the air,decreases the specific heat of the exhaust,A
1035,"An auxiliary boiler is equipped with a return flow fuel  atomization system, which uses a/an                            .",constant fuel supply pressure,constant fuel return pressure,variable fuel supply pressure,all of the above,A
1036,"An examination of the piston compression rings of an  efficiently operating diesel engine, should appear with a __________.","shiny face and bottom, black back and top","shiny face, black top, back and bottom","shiny face, bottom, back and top","black face, bottom, back and top",A
1037,An indication of microbial contamination is              .,stripping of paint in tanks,reduced corrosion in fuel tanks,usually discovered during normally scheduled strainer cleaning,yellow slime or fibrous sludge,A
1038,"An operating diesel engine that suddenly loses power, is due to a/an __________.",restricted turbocharger air intake,oil leak into the turbocharger,dribbling injector,low fuel viscosity,A
1039,"Automatic burner shutdown in an auxiliary boiler, as a  result of a component failure in the flame safeguard  controls, will
                                  .",prevent the boiler from automatically relighting,eliminate the need for furnace purging,cause automatic restart after a purge period,cause an explosion in the boiler furnace,A
1040,"Before an auxiliary boiler is shutdown for an extended  period of time, the water in the boiler should have a pH value of
                           .",10,7,4,1,A
1041,"Before shutting off the fuel supply to stop a medium or  high- speed diesel engine, why is it necessary to allow the engine to idle for a few minutes?",To prevent internal damage from local overheating.,To ensure the fuel nozzles are flushed clean.,To clear the smoke stack.,To let the waste heat boiler reduce it's rate of steam generation.,A
1042,"Bottom blow valves are installed on auxiliary water-tube boilers to
                              .",remove suspended and precipitated solids from the boiler water,completely drain the boiler in an emergency situation,prevent hardened scale deposits in the water drum,remove floating impurities from the oiler water surface,A
1043,Burner ignition failure in an automatically fired auxiliary boiler would be caused by                          .,a burned out solenoid in the oil supply valve,high temperature excess air,incorrectly setting the hotwell dump valve,an incorrectly positioned burner snubber relay,A
1044,"Clearance volume scavenging in a turbocharged, four-stroke/cycle diesel engine is accomplished __________.",during the valve overlap period,with only the exhaust valve open,at a pressure below atmospheric,without cooling the cylinders or pistons,A
1045,Cold clearances between the skirt of an aluminum piston and the cylinder liner is about__________.,twice as large as with a cast iron piston,the same size as with a cast iron piston,half as large as with a cast iron piston,the same size as the crown of an aluminum piston,A
1046,Combustion knock will most likely occur as a result of using a fuel with __________.,low ignition quality,a high volatility,low ignition delay,a high cetane number,A
1047,Combustion knock will most likely occur as a result of using a fuel with_________.,low ignition quality,a high volatility,low ignition delay,a high cetane number,A
1048,Compensating needle valve adjustments to a hydraulic governor should be made with the engine __________.,running at normal operating temperature without load,running at half speed and at normal temperature,running at maximum power and load under normal conditions,developing maximum power at normal load,A
1049,Convert 100ºC to ºF and 212ºF to ºC ?,212ºF and 100ºC,213 ºF and 98 ºC,215 ºF and 97 ºC,200 ºF and 96 ºC,A
1050,"Crank web deflection readings will give a positive   indication of
                           .",worn main bearing journals,torsional stress deformation,slack thrust bearings,bearing shells shim dimensions,A
1051,Crankcase explosion relief valves should be of the                  .,return seating type,spring centered type,spring opened type,duplex double acting type,A
1052,Diesel engine exhaust noise can be reduced in an exhaust muffler by __________.,changing the direction of exhaust gas flow,increasing the exhaust gas velocity,changing the exhaust gas weight,increasing the exhaust gas static pressure,A
1053,Diesel engine injection lag is caused by __________.,compressibility of the fuel,high fuel oil supply flow,scored plunger and barrel packing,excessive air turbulence,A
1054,"Differential type needle valves in diesel engine fuel oil nozzles, are closed directly by __________. I. spring pressure  II. fuel oil pressure",I only,II only,either I or II,neither I nor II,A
1055,"During the fuel injection period, fuel pressure must exceed cylinder gas pressure to                            .",ensure penetration and distribution of the fuel in the  combustion chamber,ensure the needle valve is flushed clean during each  injection,prevent combustion gas blowback into the open needle valve,prevent reflected pressure waves when the needle valve  closes,A
1056,"During the power stroke of a four-stroke/cycle diesel  engine, most of the side thrust of a trunk-type piston is absorbed by the  _________.",piston skirt,pinion,crosshead,compression rings,A
1057,"During the valve overlap period, the exhaust pressure of a turbocharged, four-stroke/cycle diesel engine must be less than the intake manifold pressure to ensure_________.",effective cylinder scavenging and cooling,constant pressure from the turbochargers,cooler operation of the exhaust system,effective constant pressure for turbocharger operation,A
1058,"Excessive alkalinity of the water in an auxiliary boiler can cause
                           .",caustic embrittlement of the boiler metal,acidic corrosion of the boiler metal,hard scale deposits on the boiler tubes,etching of the heat exchange surfaces,A
1059,Excessive soot accumulations on boiler generating tube surfaces can result in __________.,high superheater outlet temperature,incomplete combustion in the furnace,reverse circulation of the steam and water mixture,low stack gas temperature,A
1060,Excessive valve lash in an auxiliary diesel engine will  cause the valves to open __________.,later and close sooner,sooner and close later,sooner and close sooner,later and close later,A
1061,Exhaust gas pyrometers are useful for__________.,detecting faulty combustion in individual cylinders,adjusting fuel racks to maintain equal loading between  cylinders,adjusting the load limit setting of the governor at idle conditions,calculating engine horsepower,A
1062,"Exhaust pipes of multiple engine installations are not to be interconnected, but are to be run separately to the atmosphere __________.",unless arranged to prevent the return of gases to an idle engine,to a point not lower than the highest load line,at a location segregated from other ventilation systems,and shall be protected by a rain guard or similar device,A
1063,Failure of the burner flame in an automatic auxiliary boiler would probably be a result of                              .,water in the fuel oil,broken high tension leads,incorrect electrode setting,full fuel pressure at the nozzle,A
1064,Failure to remove the carbon ridge at the top of the  cylinder when removing a piston may result in __________.,damaged upper piston rings and/or ring lands,scored piston walls,damaged cylinder liners,deformed piston skirts,A
1065,"For a continuous operation diesel engine, a duplex filter unit would be the best arrangement because                            .",changing filter elements would not interrupt engine   operation,filtering occurs twice in each pass of oil through the  system,clogging will not occur,dropping pressure is half of that through a single filter unit,A
1066,"For a diesel engine, which of the following time increments represents the longest period the electric starter motor may be operated continuously?",30 seconds,45 to 60 seconds,60 to 75 seconds,75 to 90 seconds,A
1067,"For diesel engine piston cooling, lubricating oil can be supplied to the pistons by a/an                          .",oil spray,oil bath,oil control rings,drilled passage through the camshaft,A
1068,"For optimum results, centrifugal purification of heavy  fuel oil should be accomplished with the fuel at the  lowest practicable  _________.",throughput,additive percent,cetane number,TBN number,A
1069,Fuel oil is heated before atomizing to __________.,reduce the viscosity,increase the viscosity,raise the fire point,lower the flash point,A
1070,Fuel oil transfer systems used onboard diesel propelled vessels are required to have __________.,two fuel oil transfer pumps provided where one is to be independent of the main engine,"two fuel oil transfer pumps, with a combined capacity exceeding the maximum comsumption of the main engine",engine driven transfer pumps and only used in constant speed applications,the capacity of the engine driven pump exceed the consumption rate of the engine to which it is attached,A
1071,Grey smoke exhausting from a running diesel engine can be caused by __________.,late ignition,water in the fuel,high compression temperature,starting valve stuck open,A
1072,"High exhaust temperatures from all of the cylinders of a turbocharged, four-stroke/cycle diesel engine can be caused by an__________.",inoperative turbocharger,inadequate fuel supply,overload on one cylinder,unequal load distribution,A
1073,"If a centrifugal pump sealing line becomes restricted while operating under a negative suction head (suction lift), the inner end of the stuffing box will be __________.",under a vacuum and air will tend to leak into the pump,sealed by the fluid being pumped and no leakage will occur,under pressure and fluid will tend to leak into the pump,sealed by the seal cage or pump lantern ring,A
1074,"If a diesel engine has been stopped because of piston  seizure due to severe overheating, the crankcase __________.",inspection covers should not be opened until the engine has cooled,ventilation system should be continued in operation for one hour for cooling,scavenge pump should be immediately secured to prevent loss of lube oil,explosion covers should be opened slightly to provide extra ventilation,A
1075,"If a diesel engine turned over freely but failed to start, the cause could be __________.",water in the fuel,cold lube oil,excessive starting air pressure,excessive fuel pressure,A
1076,"If a four-stroke/cycle diesel engine is started by injecting air into the cylinders, the pistons receiving the charge of starting air must be__________.",on the power stroke,on the exhaust stroke,at the end of the power stroke,at the start of the intake stroke,A
1077,"If a valve seat insert, similar to the that shown in the  illustration is cracked, this may be indicated by__________.",white vapor in the exhaust gas,high exhaust pyrometer readings on that particular cylinder,continuous spring surge,a jammed indicator cock,A
1078,"If an auxiliary diesel engine will not crank but can  be barred over, the trouble may be in the_________.",starting batteries,fuel injectors,fuel pump,engine governor,A
1079,"If clearance between a piston and the cylinder wall is  excessive, piston slap will occur. The slap itself is  caused by  _________.",alternation of side thrust,a breakdown of the lube oil film on the cylinder wall,worn piston boss piston pin bearings,fluctuating gas pressure in the combustion space,A
1080,"If cranking a diesel engine is too slow while attempting to start, it will result in __________.",insufficient heat of compression,fouling of the air intakes,improper injection timing,high exhaust temperatures,A
1081,If diesel fuel was discharging from the waste water outlet of a disk type centrifugal purifier operating as a separator you should  _________.,reprime the purifier,remove the discharge ring,slow the purifier to its proper speed,put in an additional discharge ring,A
1082,"If the boiler fires are extinguished by water contamination in the fuel oil, you should FIRST __________.",secure the burner valves,secure the settler tank suctions,reduce the load on the boiler,purge the boiler furnace,A
1083,"If the intake, or exhaust valve stem clearance is found to be excessive, in addition to too little movement of the  rocker arms, you should check for                            .",collapsed hydraulic valve lifters,loose valve spring locks,worn valve seats,broken valve springs,A
1084,"If the load on a diesel engine equipped with an isochronous hydraulic governor is increased, after compensation is  performed by the governor, the engine speed will          __________.",remain the same,increase,decrease,fluctuate,A
1085,"If the plunger or barrel of a fuel injection jerk pump becomes damaged, __________.",the entire pump must be replaced,the injection pump and injection nozzle must be replaced,either the barrel or plunger must be replaced,the barrel and plunger must be lapped and blued.,A
1086,"If the relief valve on a diesel engine cylinder lifts, the cause could be due to __________.",liquid in the cylinder,low compression in the cylinder,high exhaust temperature,poor fuel penetration,A
1087,"If the speed of the propeller is 135 RPM, the speed of the  engine camshaft shown in the illustration will be                               .",135 RPM,270 RPM,variable depending on the camshaft gear train gear ratios,variable depending on the ratio between engine rpm and  propeller shaft rpm,A
1088,"If you have a duplex double acting reciprocating pump making 190 strokes/minute, with a 4"" diameter cylinder, a 7"" stroke and operating with 75% volumetric efficiency, what is the capacity of this pump?",109 gpm,54 gpm,95 gpm,27 gpm,A
1089,"If you have a duplex single acting reciprocating pump making 170 strokes/minute, with a 5"" diameter cylinder, a 4"" stroke and operating with 85% volumetric efficiency, what is the capacity of this pump?",49 gpm,39 gpm,25 gpm,98 gpm,A
1090,"If you have a duplex single acting reciprocating pump making 180 strokes/minute, with a 4"" diameter cylinder, a 13"" stroke and operating with 85% volumetric efficiency, what is the capacity of this pump?",108 gpm,352 gpm,54 gpm,216 gpm,A
1091,"If you have a simplex single acting reciprocating pump making 140 strokes/minute, with a 3"" diameter cylinder, a 12"" stroke and operating with 94% volumetric efficiency, what is the capacity of this pump?",24 gpm,97 gpm,48 gpm,193 gpm,A
1092,"If you increase the clearance between a valve stem and  rocker arm, which of the listed conditions will occur?",Valve will open later.,Valve will close later.,Amount of fuel injected will be increased.,Amount of fuel injected will be decreased.,A
1093,Ignition failure in an automatically controlled auxiliary boiler could be caused by                            .,carbon deposits on the flame scanner,high fuel oil temperature,low fuel oil viscosity,high steam pressure,A
1094,"Improper maintenance of the fuel oil burners in an   automatically fired auxiliary boiler, could result in                           .",increased fuel consumption,increased feedwater consumption,fuel pump failure,combustion control system failure,A
1095,Improperly fitted piston rings in a diesel engine can cause_________.,excessive lube oil consumption,lower than normal lube oil temperature,higher than normal exhaust back pressure,excessive crankshaft end play,A
1096,"In a bypass type lubrication system for a diesel engine, the clean oil line from the filter directs the oil to the _______.",lube oil sump,lube oil pump discharge line,lube oil pump suction line,outlet of the lube oil header,A
1097,"In a coil-type auxiliary water-tube circulation boiler
                              .",unevaporated feedwater collects in the bottom of the flash chamber,all generated steam is recirculated through heating coils in the boiler,heated water flashes to steam in the boiler heating coils,response to steam demand is slower than in a fire-tube  boiler,A
1098,"In a diesel engine, a positive displacement type blower is usually
________.",gear driven by the engine,driven by an exhaust gas turbine,driven by a camshaft,driven by separate motor,A
1099,"In a diesel engine, after ignition of the fuel occurs, but before the piston reaches TDC, there is little change in the cylinder  _________.",volume,pressure,temperature,energy,A
1100,"In a diesel engine, an integral liner is one in which the cooling water __________.

 I.  flows through the cylinder liner jackets  
II.  touches the outer side of the liner",I only,II only,both I and II,neither I nor II,A
1101,"In a fire-tube auxiliary boiler, you should expect to find the thickest scale on the waterside of the                          .",crown sheet,through stays,hydrokineter,belly plug,A
1102,In a four-stroke/cycle diesel engine the intake valves open  _________.,before TDC and close after BDC,after TDC and close after BDC,before TDC and close before BDC,after TDC and close before BDC,A
1103,"In a four-stroke/cycle diesel engine, piston blow-by can result in increased __________.",crankcase pressure,compression pressure,scavenge air pressure,exhaust manifold pressure,A
1104,"In a hydraulic starting system, oil to the starting motor flows from the __________.",accumulator,reservoir,hand pump,electric pump,A
1105,"In a single acting, two-stroke/cycle, diesel engine, the power impulse in an individual cylinder occurs_________.",once every crankshaft revolution,once every two crankshaft revolutions,once every piston stroke,twice every piston stroke,A
1106,"In a two-stroke/cycle, opposed piston, diesel engine, one crankshaft operates several crank angles in advance of the other crankshaft to __________.",allow the exhaust ports to open and close before the inlet ports close,allow the scavenge ports to open and close simultaneously with the exhaust ports,prevent scavenge air pressure buildup in the cylinders,prevent the exhaust piston from reaching TDC and BDC before the intake piston,A
1107,"In an auxiliary diesel engine, the reason for knurling the piston skirt is to__________.",improve skirt lubrication,allow for expansion,transmit forces evenly,improve the piston seal,A
1108,"In describing engine operation, what does the term ""cycle"" mean?",The sequence of events that produce a power pulse.,One rotation of the engine crankshaft.,One stroke of a piston.,All of the above.,A
1109,"In diesel engineering practice, the term used to express the ignition quality of a particular fuel is __________.",cetane number,octane number,ignition index number,volatility point,A
1110,"In securing the main turbines, steam to the second stage air ejectors should be left on for a short period of time in order to  __________.",dry out the main turbines,insure equal cooling of the main turbine bearings,prevent excessive condensate depression,remove the excessive amount of non-condensable vapors which  accumulated during maneuvering operations,A
1111,In which order should the chemical test analysis of boiler  flue gas samples be made?,"CO2, O2, CO","CO, CO2, O2","O2, CO, CO2","CO, O2, CO2",A
1112,Incomplete combustion in a running diesel engine can cause piston rings to become stuck as a result of __________.,residual carbon deposits,lube oil viscosity breakdown,uneven heat expansion of the rings,uneven heat expansion of the piston,A
1113,Jacket water heaters are used on diesel engines to __________.,help the engine start easier in cold weather,maintain the proper jacket water pH,maintain the proper expansion tank water level,keep the engine room warm,A
1114,Kingsbury thrust bearings are lubricated by __________.,flooding the thrust bearing assembly with oil,submerging oil wiper rings in an oil bath,pressure lubricating through internal passages,spraying oil directly on the thrust collar and shoes,A
1115,Late fuel injection in a diesel engine is indicated by low  firing pressure with __________.,high exhaust temperature,low exhaust temperature,fuel knock in each cylinder,mechanical knock in each cylinder,A
1116,Low compression pressure in a diesel engine can be caused by  _________.,improperly seating intake valves,leaking cylinder liner seal rings,late fuel injection timing,carbon deposits on the piston,A
1117,Lubricating oil is supplied to the crankpin bearings in a marine diesel engine by                            .,internal crankshaft passages,immersion in oil,splash lubrication,injection lubrication,A
1118,Lubricating oil is supplied to the crankpin bearings in a marine diesel engine by __________.,internal crankshaft passages,immersion in oil,splash lubrication,injection lubrication,A
1119,Main reduction and pinion gears are double helically cut to __________.,balance axial thrust and reduce vibration,decrease reduction gear radial bearing loads,increase tooth deflection at high speeds,decrease the number of teeth in contact,A
1120,Microbiological growths in marine fuel are a common   occurrence that can be                 .,extremely detrimental to equipment and operating processes,prevented by maintaining proper storage temperatures,removed from emulsified fuel oil during the centrifuging processes,All of the above are correct.,A
1121,Most fuel injection nozzles are opened by                            .,fuel oil pressure,a cam operated follower,a spring-loaded pressure plate,timing gears keyed to the crankshaft,A
1122,"Most practical diesel engines today operate on a cycle which is a combination of the Diesel and Otto cycles. In this process, compression ignition __________.",begins on a constant volume basis,begins on a constant pressure basis,ends on a constant volume basis,begins and ends on a constant volume basis,A
1123,Oil flowing through the sight glass in the line between the lube oil gravity tank and main sump indicates the __________.,gravity tank is overflowing,lube oil pump is stopped,lube oil suction strainer is clogged,lube oil sump is full,A
1124,"On a diesel engine with direct-cylinder admission air  starting, a leaking air starting valve would be indicated by __________.",an overheated starting air supply pipe,excessive smoke from the engine exhaust,carbon deposit on the exhaust valves,early fuel ignition,A
1125,"On a turbocharged, medium-speed, diesel engine, which of the following problems is an indication of a restricted air  intake passage?",engine is hard to start,engine misses,surges at governed RPM,coolant temperature is too low,A
1126,"One of the basic rules applying to the operation of a single-pass main condenser, is that the __________.",cooling water overboard should be about 10░F higher than the inlet temperature,"vacuum must be maintained at 29.92"" of Hg. under all operating conditions",quantity of reheating steam flow through the condenser must be maintained at maximum under all operating conditions,condensate temperature must never be allowed to drop below  104░F,A
1127,Operating a diesel engine for prolonged periods at temperatures lower than the normal design temperature may cause __________.,the formation of sulfuric acid in exhaust passages,a decrease in lube oil viscosity,a increase in cooling water pH,a thermostat failure,A
1128,"Operating a diesel engine for prolonged periods, with a  closed freshwater cooling system, at temperatures lower than the normal design temperature can cause                            .",the formation of sulfuric acid,a decrease in lube oil viscosity,a decrease in cooling water pH,a thermostat failure,A
1129,Operating a diesel engine under light loads and at low temperatures for an extended period can result in __________.,formation of carbon on the intake and exhaust ports,high water jacket temperatures,overheated pistons and cylinders,an increase in lube oil viscosity due to fuel dilution,A
1130,Oxygen corrosion in auxiliary boilers is prevented by  treating the boiler feed tank with either sodium                            .,sulfite or hydrazine,sulfite or hygroscopic sulfite,bromide or hydrazine,bromide or hygroscopic sulfite,A
1131,Proper lubrication of the main bearings is more easily  obtained in a single acting four-stroke/cycle diesel engine than in a single acting two-stroke/cycle diesel engine  because                          .,bearing pressure in a four-stroke/cycle single acting diesel engine is continually reversed,bearing pressure in a two stroke/cycle single acting diesel engine is continually reversed,the maximum bearing pressure is higher in a single acting two- stroke/cycle diesel engine,two-stroke/cycle diesel engines require more complicated lubrication piping,A
1132,Ring groove inserts are occasionally used on aluminum alloy pistons to __________.,reduce the ring groove wear rate,seal against crankcase vapors,lessen the wear on aluminum parts of the cylinder,allow for the greater expansion rate of aluminum,A
1133,Sacrificial zinc anodes are used on the saltwater side of diesel engine heat exchangers to                            .,reduce electrolytic action on heat exchanger metals,keep heat transfer surfaces shiny and clean,prevent rapid accumulation of marine growth,provide a protective coating on heat exchanger surfaces,A
1134,"Scavenging in a four-stroke/cycle diesel engine occurs  during the
                              .","last part of the exhaust stroke, and the first part of the intake stroke",last part of the intake stroke only,early part of the injection stroke only,early part of the power stroke,A
1135,The accumulator shown in the illustration can be charged by the  _________.,hand pump,cranking motor,reservoir pump,starter control valve,A
1136,"The action necessary to use the steering gear room trick wheel when transferring the steering control from the wheelhouse to local control, is to __________.",align the trick wheel to the rudder angle position before engaging,set the six-way control valve in the trick wheel position,open the power transfer switch before engaging the trick wheel,always place the rudder in the midship position to engage the trick wheel,A
1137,The amount of fuel delivered by a helical plunger type fuel injection pump is controlled by __________.,rotation of the pump plunger,rotation of the pump barrel,varying the pump supply pressure,varying the pump return pressure,A
1138,The automatic re-circulating valve in the main condensate re-circulating line is designed to be controlled by which method?,Thermostatic control,Main condenser salt water pressure controller,Exhaust steam pressure controller,Preset electric timing device,A
1139,"The auxiliary boiler feedwater level control shown in the illustration, utilizes                  .",two position differential gap action,proportional action,proportional plus reset action,proportional plus reset plus rate action,A
1140,"The burning of fuel oil in a diesel engine having a high sodium content, will cause__________.",corrosion and grooving of exhaust valves,corrosion and gumming of the fuel injection pump,salt deposits in the exhaust manifold,slag deposits in the fuel injection equipment,A
1141,The cetane rating of diesel fuel is an indication of the ___________.,ignition quality of the fuel,calorific value of the fuel,flash point of the fuel,rate of fuel consumption,A
1142,"The color of the exhaust from a diesel engine should be
                         .",clear,hazy light brown,hazy light blue,hazy light grey,A
1143,The concentration of dissolved solids in the boiler water of an auxiliary boiler could increase as a result of                         .,phosphate treatment,zero water hardness,dissolved oxygen deaeration,frequent bottom blows,A
1144,The concentration of total dissolved solids in the water of an auxiliary boiler can increase as a result of                        .,seawater contamination,frequent surface blows,dissolved oxygen deaeration,frequent bottom blows,A
1145,"The constant capacity, pressure atomizing, fuel oil burners designed to meet a wide variation in the steaming loads of an auxiliary boiler, are                                  .",automatically cycled on and off in response to demand,automatically supplied with more fuel on demand,equipped with standard variable capacity atomizers,equipped with fuel nozzles having variable orifices,A
1146,"The correct procedure for giving an auxiliary boiler a  bottom blow, is to begin                            .",when the boiler has been secured long enough for most solids to settle,when the boiler has been cooled to ambient temperature,only after raising the water level to within 1/2 inch of the high water cutout,only after bypassing the low pressure pressuretrol,A
1147,"The device allowing for the change in volume of the cooling water in a propulsion diesel engine closed cooling system is the
                              .",fresh water expansion tank,sea water expansion tank,thermostatic expansion valve,jacket water cooler accumulator,A
1148,"The diesel engine starter least likely to be affected by low ambient temperatures, is the __________.",hydraulic starting system,electric (battery) starting system,glow plug starter,gasoline engine starter system,A
1149,"The effective stroke of a constant-stroke, individual, fuel injection pump is varied by the __________.",control rack,delivery valve,governor speed,plunger crossbar,A
1150,The expansion tank in a diesel engine closed freshwater  cooling system is located at                            .,the highest point in the system,the lowest point in the system,or near the floor plate level,or near the tank top level,A
1151,"The force exerted by a valve spring to close the diesel  engine valves, is proportional to __________.",spring compression,engine speed,the natural frequency of vibration,spring surge,A
1152,The greatest turbulence in a diesel engine cylinder is  created by the __________.,shape of the combustion chamber,fuel injection spray pattern,cylinder swept volume,degree of penetration of the fuel oil droplets,A
1153,The growth rate of microbiological organisms as found in some fuel supplies will                      .,increase in direct proportion to an increase in temperature,decrease if bleaches are added to the fuel on a regular  basis,remain unchanged provided complete consumption of the fuel occurs monthly,All of the above,A
1154,The highest indicated lube oil pressure in a diesel engine  should be expected when the engine oil is _____________.,cold at idle,warm at idle,warm at full speed,warm at full speed and no fuel dilution exists,A
1155,The hydraulic starting motor is operated by hydraulic fluid flow under pressure from the __________.,accumulator,hand pump,engine-driven pump,reservoir,A
1156,The ignition quality of a diesel fuel is indicated by the ___________.,cetane number,volatility point,viscosity index,octane number,A
1157,The insertion of shims between the foot of a marine type connecting rod and a bearing box would result in __________.,increased compression ratio,decreased compression ratio,increased bearing clearance,decreased bearing clearance,A
1158,"The loss of the diesel engine cylinder air charge through leaky valves, piston rings, worn or scored liners, would be indicated by which of the following sets of conditions?",Low compression pressure and high exhaust temperature,Low firing pressure and high exhaust temperature,Low compression pressure and low exhaust temperature,Low firing pressure and low exhaust temperature,A
1159,"The lube oil cooler is located after the lube oil filter in order for
                              .",the filter to operate more efficiently,the lube oil cooler to be bypassed,positive lube oil pump suction to be assured,galvanic action in the cooler to be minimized,A
1160,The main advantage of unit injectors over other fuel  injection systems is                            .,the lack of high pressure fuel lines,their relatively low injection pressures,reduced wear of spray orifices,the lessened chance of fuel leaks into the engine sump,A
1161,The main propulsion diesel continues running after you try to shut down. You should now attempt to __________.,stop the combustion air supply,engage the jacking gear,secure the lube oil pump,shut off the fuel at the day tank,A
1162,The most common cause of scale formation in an auxiliary boiler is                             .,concentrations of calcium sulfate in the boiler water,fuel oil in the feedwater,improper treatment of the feedwater with calcium sulfate,excessive feedwater alkalinity,A
1163,The most effective method in removing water from diesel fuel oil is by__________.,centrifuging the fuel,using it in the engine,heating the fuel tanks,straining the fuel,A
1164,The output pressure of a diesel engine lube oil pump is  regulated by a/an                           .,relief valve,metering valve,variable speed pump drive,orifice in the lube oil header,A
1165,The pressure in an operating diesel engine cylinder continues to rise for a short period after the piston passes top dead center as a result of the __________.,expansion during the combustion process,exhaust and intake valves just closing,maximum compression pressure is just being attained,fuel injection occurring at that point and combustion begins,A
1166,"The principal difference between loop scavenging and  crossflow scavenging, as used in single acting diesel  engines, is the
                              .",direction of air flow within the cylinder,sequence of port opening,method of opening exhaust ports,volume of air admitted to the cylinder,A
1167,The programmed control system of an automatic auxiliary  boiler will terminate the light off process during the  prepurge period if air flow is not sensed and                    .,the damper is not sufficiently open,the damper is not fully closed,oil pressure is not sensed,water pressure is not sensed,A
1168,The purpose of a temperature sensing device installed in the stack of a small automatically fired auxiliary steam boiler is to secure the oil burner                                .,in the event of a flame failure,in the event of a stack fire,when the water level reaches the crown sheet,when the feed pump discharge pressure drops to a preset minimum,A
1169,The purpose of lantern rings provided on centrifugal pumps is to:,provide a passage for the packing glands,adjust leakage at the shift gland,allow for distortion of the wearing rings,allow for visual inspection of shaft and packing,A
1170,The purpose of the delivery check valve used in a diesel fuel injection jerk pump is to                            .,assist in a quick cutoff of fuel injection,allow oil backflow from the injector to the helix,reduce fuel oil pressure between injection strokes,meter the quantity of fuel delivered,A
1171,The purpose of the engine-driven hydraulic pump in a diesel engine hydraulic starting system is to__________.,maintain pressure in the accumulator,engage the starter motor with the flywheel,fill the reservoir and prevent low level in the system,bypass the hydraulic motor when the engine is running,A
1172,The safety device provided on a turbo generator which  closes the throttle automatically when the cooling water to the condenser is insufficient is called a/an __________.,back pressure trip,low pressure trip,high temperature trip,over speed trip,A
