FUNCTION 3: CONTROLLING OF OPERATION OF THE SHIP ANDCARE FOR PERSONS ON BOARD AT THE DECK MANAGEMENT LEVEL,,,,,,
No.,Questions,Choice A,Choice B,Choice C,Choice D,Answer
1571,"If you must abandon a vessel in VERY HEAVY SEAS, in a survival craft, when should you remove the safety pin and pull the hook release?",Immediately upon launching,One to three feet before first wave contact,Upon first wave contact,Only when waterborne,A
1572,"If you must pump bilges while a vessel is in port, you should pump only:",if discharge is led to a shore tank or barge,during the hours of darkness,on the outgoing tide,as much as is necessary,A
1573,"If you observe any situation which presents a safety or pollution hazard during the fuel transfer operations, which action should you take FIRST? ",Shut down the operation.,Close the valves at the manifold.,Sound the general alarm.,Notify the person in charge of the shore facility.,A
1574,"If you wanted to ask a nearby vessel if he had a doctor on board, you would hoist the flag signal:",AM,AL,AN,AK,A
1575,If you were put in charge of a fire team what is the minimum number of men wearing BA sets that you would allow to enter a smoke filled compartment?,2 men ,3 men,4 men,1 men,A
1576,If you were put in charge of a fire team what is the minimum number of men wearing BA sets that you would allow to enter a smoke filled compartment?,2 men ,3 men,4 men,1 men,A
1577,"If your ship is in collision in the waters of a foreign nation, which of the following is NOT a legal responsibility for the MASTER?",Go as soon as possible to the nearest appropriate port to report to the authorities,Enter a witnessed statement in the official log book,Inform the other vessel of the name of your ship and other details,"Render assistance to the other ship, if practicable",A
1578,"If your vessel will list with equal readiness to either side, the list is most likely caused by:",negative GM,off-center weight,pocketing of free surface,excessive freeboard,A
1579,"Immediately after abandoning the vessel, lookout should be posted aboard liferafts to look for _____________. ",survivors in the water,food and water,land ,bad weather,A
1580,"IMO Resolution recommends Government to ensure that, what chart used on ships entitles to fly their flag conform to performance standards not inferior to those set out in the annex to present resolution?",Electronic Chart,British Admiralty Chart,Hydrographic Chart,Namria or Local Chart,A
1581,"In a cartridge-operated dry chemical type fire extinguisher, when the CO2 cartridge is activated, the dry chemical is released from the extinguisher __________.",with the squeeze-grip on/off nozzle at the end of the hose,with the squeeze-grip trigger on top of the container,by squeezing the control valve carrying handle,by turning the activating handle on the bottom of the container,A
1582,"In a floatation test, the person wearing the immersion suit should be able to float face up with his mouth clear of the water by at least:",120mm,100mm,130mm,140mm,A
1583,"In accordance with MARPOL 73/78 Annex VI, in the absence of an exhaust gas cleaning system, what is the maximum allowable sulphur content for a fuel to be burned while the ship is operating in an emissions control area? ",1.50%,3.00%,4.50%,6.00%,A
1584,"In accordance with MARPOL 73/78 Annex VI, the nitrous oxide (NOx) emissions associated with certain diesel engines are required to operate under certain acceptable limits. To which of the listed engine applications would the NOx emission regulations apply? ",Diesel engines with a power output of more than 130kW.,Diesel engines with a power output not greater than 130kW.,Diesel engines powering emergency diesel-generator sets.,Diesel engines powering lifeboats.,A
1585,"In accordance with SOLAS, the batteries that power interior lighting in inflatable liferafts can be made to last longer by __________.",switching the light on only when necessary,taking no action as there is no way on saving power,unscrewing the bulb during the daylight,taking no action as they shut off automatically in daylight,A
1586,"In accordance with the federal regulation in 33CFR Subchapter O, which discharge of oil or oily mixture to sea is permissible?",When the discharge is necessary to for the purpose of securing the safety of a ship or saving life at sea.,When the oil content of the effluent without dilution is less than 100 parts per million.,When the oil or oily mixture originates from tanker cargo pump room bilges.,When the oil or oily mixture is mixed with tanker cargo residues.,A
1587,In addition to personal equipment a fireman's outfit also comprise breathing apparatus and a fireproof lifeline. How many complete sets of fireman's outfit is to be carried by all ships?,At least two sets,At least one set,4 in every vessel,6 in every vessel,A
1588,"In addition to the above requirements, a life-raft for use with an approved launching appliance shall: ™",be provided with means for bringing the life-raft alongside the embarkation deck and holding it securely during embarkation. ,"when the life-raft is loaded with its full complement of persons and equipment, be not capable of withstanding a lateral impact against the ship's side ",be dropped into the water from a height of not less than 18 m without damage that will affect its function,Every passenger ship davit-launched life-raft shall be so arranged that it can be slowly but surely boarded by its full complement of persons. ,A
1589,"In all but the most severe cases, bleeding from a wound should be controlled by:",applying direct pressure,submerging the wound in lukewarm water,cooling the wound with ice,applying a tourniquet,A
1590,"In areas where CO2 piping is installed, such piping may not be used for any other purpose EXCEPT:",in connection with the fire-detecting system,in connection with the water sprinkler system,to ventilate the space,to run the emergency wiring to the space,A
1591,"In cargo hold bilges, what do you call for the holes in the floor bilge water flows for suction?",Limber holes,Tanks holes,Rise hole,Suction holes,A
1592,"In carrying out a "Lifeboat seating space test" the number of persons for which the lifeboat and be properly seated within a period of how many minutes in the case of a lifeboat intended for a cargo ship?",3 minutes,12 minutes,15 Minutes,20 Minutes,A
1593,In carrying out a “Lifeboat Seating Space Test” the number of the persons for which the lifeboat is to be approved should be able to board the lifeboat and be properly seated within a period of how many minutes in the case of a lifeboat intended for a cargo ship?,3 minutes,12 minutes,9 minutes,6 minutes,A
1594,"In case deficiencies which caused detention cannot be remedied in the port of inspection, the Port State Control Officer (PSCO) may allow the ship to proceed to the nearest appropriate repair port on conditions that the following procedures be observed:",the shipowner or Master submits a letter of guarantee that the ship can be safely navigated to the repair port,the ship under detention should be in a condition to safely undertake the voyage to the repair port,Ship should undergo repair to a repair port for the safety of crew and passengers,all of the choices,A
1595,"In case the vessel is hijacked or the hijackers were already on board and already in control, the crew should:",cooperate with the hijackers,resist the hijackers,talk to hijackers for their sense of understanding,find means to contact nearest local authority,A
1596,In fighting a fire with portable dry chemical extinguisher you should always _______.,direct the stream of chemical toward the base of the fire,attack the fire from the leeward side,bounce the chemical onto the fire from adjacent structural members,spread the chemical across the top of the flames,A
1597,In heavy seas the helmsman should steer the motor lifeboat __________.,into the seas,in a series of figure-eights,broadside to the seas,in the same direction as the seas,A
1598,"In managing a situation involving multiple injuries, the rescuer must be able to:",rapidly evaluate the seriousness of obvious injuries,provide the necessary medication,provide things for medication,evaluate kinds of injuries and proper medication,A
1599,"In MARPOL 73/78 Annex I, specific machinery space operations onboard all ships of 400 gross tons or above other than a tanker must be documented in an Oil Record Book. Which of the listed machinery space operations must be documented in the Oil Record Book? ",Discharge of waste oil or sludge to a reception facility.,Discharge of ballast from double-bottom sea water ballast tanks.,Discharge overboard of bilge water that has accumulated in the dry cargo holds.,Taking on ballast water into double-bottom sea water ballast tanks.,A
1600,"In Marpol Annex II, what is soluble with water in all proportions at washwater temperatures?",Miscible,Solidifying,Aqueous,Liquefying,A
1601,"In order to have an effective security plan or measures to take in the event of pirate attacks, which of the following persons or groups should be informed?",Ships crew,Competent person in the Company,Ships in the vicinity,Ships agent in the area,A
1602,In order to minimize distortion due to shrinkage in a welding work you should _________.,"use restraining forces such as clamps, jigs and fixtures",use intermittent welds rather than continuous welds wherever possible,make fewer passes with larger electrodes as opposed to a great number of passes with small electrodes,use the minimum expected amount of electrodes ,A
1603,"In order to prevent galvanic corrosion, an aluminum boat must be insulated from the davits and gripes. Which of the following is acceptable as an insulator?",Hard rubber,Canvas,Leather,Sponge rubber,A
1604,"In putting out a fire in a paint locker, what is the most effective fire extinguishing agent to be used?",Carbon dioxide,Chemical foam,Dry chemical,Light water,A
1605,"In reference to SOLAS, a line carrying the projectiles shall be:",230 meters,250 meters,270 meters,300 meters,A
1606,"In reference to SOLAS, at least how many means of independent communications shall be provided for the bridge and the engine control room?",2,3,4,5,A
1607,"In reviving a person who has been overcome by gas fumes, which of the following treatments would you avoid using? ",Giving stimulants,Prompt removal of the patient from the suffocating atmosphere,"Determine the need for, and administer CPR if appropriate",Keeping him warm and comfortable,A
1608,"In risk assessment, what do you call this type of risks that are usually Static in nature, risk based decisions are normally made by seafarers?",Pure Risk,Speculative Risk,Product Risk,Market Risk,A
1609,"In ship construction, the frames spacing will be:",reduced at the bow and stern,increase in length at the beams,increase girder bottom plate,to have enough strength at frames,A
1610,"In ship construction, the hull frame members that run athwartship are called __________.",transverse,deck ,stringer,longitudinal,A
1611,"In ship construction, which strength members act to support the decks?",Longitudinals,Pillars , Girders,Bulkheads,A
1612,"In ships, the hull structure members which run athwarship are:",deck beams,stringer ,girders,breast hooks,A
1613,"In testing the lifebuoys specification by measurement, it should be established that the lifebuoy has an outer diameter of not more than:",800 mm,900 mm,700 mm,600 mm,A
1614,"In the ISM Code, what is an observed situation where objective evidence indicates the non-fulfillment of a specified requirement?",Non-conformity,Near miss,Incident report,Observation,A
1615,In what location MUST a duplicate fire control plan be located?,Gangway,Engine Room,Crew Mess,Chief Mate's Office,A
1616,In which of the circumstances listed would a carbon dioxide fire extinguishing agent be most effective?,Within a closed space,On a magnesium fire,At a range of 15 feet,As a cooling agent,A
1617,"In writing up the logbook at the end of your watch, you make an error in writing an entry. What is the proper way of correcting this error?
","Cross out the error with a single line, write the correct entry, and initial it.",Carefully and neatly erase the entry and rewrite it correctly.,Blot out the error completely and rewrite the entry correctly.,Remove this page of the log book and rewrite all entries on a clean page.,A
1618,"Inflatable life rafts shall be serviced at an approved servicing facility every 12 months or not later than the next vessel inspection for certification. However, the total elapsed time between servicing cannot exceed:", 16 months, 15 months ,14 months,13 months,A
1619,Inflatable liferafts are provided with: I. Towing bridleII. A towing connection III. A portable radio,I and II only,III only,II and III only,"I, II and III",A
1620,Initial stability is indicated by:,GM,KM,GZ,BM,A
1621,Intersection of bottom and side and it may be rounded or angular in form is known as ___________.,bilge keel, bow line, head reach,girth,A
1622,Is there a time limit for boarding when all liferafts must have been launched after sounding of abandon ship signal?,30 minutes,No time limit,15 minutes,1 hour,A
1623,It is a certain percentage of commission due to charters on the amount of freight on signing Bills of Lading.,Address commission,Charterer's commission,Freight commission,Advance freight commission ,A
1624,It is a document containing the list of cargoes laden on board the ship.,A cargo manifest,The certificate number,The certificate of inspection,The log book,A
1625,It is a kind of teaching- learning principle where the trainee must proceed step by step and each step must be in some way more difficult than the previous step.,Graduated sequence,Perceived purpose,Affective Objective ,Cognitive Objective ,A
1626,It is a person approved by the company to assess a seafarers competence at the appropriate level and for the functions specified. ,In-service assessor,The Master,The Chief Engineer,The Surveyor,A
1627,It is a planning and result-oriented strategy wherein management clarifies its value-goals to employees or participants who simultaneously are given the opportunity to clarify their personal values and to examine whether these are compatible with those of management.,Management By Values,Management By Force,Management By Manners,Management By Attitude,A
1628,"It is a systematic application of management system policies, procedures and practices to the task of analyzing, evaluating and controlling environmental risk.",Environmental Risk Management,Environmental Aspect,Environmental Safety Procedures,Environmental Rules and Regulations,A
1629,"It is a value underlying the behaviour as a Filipino where it stimulates generosity and working together, but it is often abused:",gratitude ,pride ,pity,shame ,A
1630,It is an important component of pre-planning for fire emergencies is the fire control plan. Which statement is true concerning the fire control plan for a vessel? ,The fire control plan is a set of drawings for each deck of the vessel and contains information on vessel arrangements and fire suppression systems and locations of firefighting equipment.,The fire control plan is a set of written descriptions for each deck of the vessel and contains information on vessel arrangement and fire suppression systems and locations of firefighting equipment.,The fire control plan is a set of drawings for each deck of the vessel and contains information for how to extinguish a fire in a particular space.,The fire control plan is a set of written instructions and contains information for how to extinguish a fire in a particular space.,A
1631,"It is generally not advisable to drive a wedge into a crack occurring in the hull, because the wedges:",tend to open the crack,will work loose,will splinter,will pull through the plating,A
1632,It is stipulated in the STCW Code that the bridge team members must take mandatory rest period of at least _______ hours in 7 days.,70,80,90,60,A
1633,"It is the ability to use and exert power over followers, leader role models actions and behaviours he/she wants followers to emulate.",Influence,Persuasion,Motivate,Encouragement,A
1634,It is the means by which data are transmitted across the levels of the organization.,Lateral relationship,Chain command,Command hierarchy,Unity of command,A
1635,It is the principle or theory which proves that the weight of a floating object is equal to the weight of the displaced water:,Archimedes Principle,law of buoyancy,Newton's principle,law of gravity,A
1636,Kind of tank that is usually constructed onboard cargo vessels used as bulkhead enclosing the stern tube and rudder trunk in a watertight compartment is:,aft peak,topside tank,forepeak,collision bulkhead,A
1637,Landing a lifeboat through surf should only be done if absolutely necessary. What should be done with the lifeboat rudder if this type of landing is unavoidable?,"The rudder should be unshipped, a steering oar will provide better maneuverability","The rudder should remain in position, it can aid in the propulsion of the lifeboat","The rudder should be unshipped, utilizing the sea anchor to provide better control","The rudder should remain in position, it provides the best control of the lifeboat",A
1638,Life preservers must be marked with the __________.,vessel's name,vessel's home port,maximum weight allowed,stowage space assigned,A
1639,"Liferaft shall be so constructed that when it is dropped into the water from a height of _______, the liferaft and its equipment will operate satisfactorily.",18 meters,20 meters,22 meters,24 meters,A
1640,Lighter longitudinal stiffening frame on the vessels side plating are called _______.,stringers,side frames,side stiffeners,intercostals,A
1641,"Longitudinal meeting of edges planks, strakes and plates?",Seam, Bracket,Crotch,Deck,A
1642,Major concern when fighting a galley fire is the ________.,igniting of grease fire in the range hood ventilation system ,contamination of food with the extinguishing agent,loss of ship stability,spreading of fire through the engineering space,A
1643,Management of career is ultimately the responsibility of the ______:,individual,top manager,"direction, management development",human resource management,A
1644,Method for effectively applying foam on a fire is by ________.,flowing the foam down in a vertical surface,sweeping the fire before you with the foam,"apply traction to the hand to keep the bones in line, splint and apply a pressure dressing","force the ends of the bones back into line, treat the bleeding, and splint",A
1645,"Migrant Workers and OFW Act of 1995 as amended by R.A. 9422 and R.A. 10022 Rule II sec. I (ss) defines any person who is employed or engaged in overseas employment in any capacity on board a ship, it include fishermen, cruise ship personnel and those serving on mobile offshore and drilling units in the high seas is called:",Seafarers,OFW,DH workers,Contract Workers,A
1646,Molded depth is measured from the _______________.,inside of the shell,outside of the shell,top of the center vertical keel, top of the garboard stake,A
1647,Most lifeboats are equipped with __________.,unbalanced rudders,balanced rudders,contra-guide rudders,straight rudders,A
1648,"My ship is infected with infectious disease, what international flag signal will I hoist?",QQ,DR,BR,BQ,A
1649,New MARPOL regulations came into effect from July 1993 stating that the previous instantaneous rate of discharge of oil content (60 liters per nautical mile) was changed to:,30 liters per nautical mile,25 liters per nautical mile,50 liters per nautical mile,20 liters per nautical mile,A
1650,No lifeboats shall be approved to accommodate more than:,150 persons,125 persons ,100 persons,200 persons,A
1651,Number 3 lifeboat would be __________.,behind boat number 1 on the starboard side,behind boat number 2 on the port side,behind boat number 1 on the port side,the forward boat on the starboard side,A
1652,Oleophillic skimmers work by:,attracting oils,sucking up oil,dissolve oil,dispersant,A
1653,"On a cargo vessel, fire and boat drills must be held within 24 hours of leaving port if the percentage of the crew replaced is more than:",0.25,0.15,0.35,0.45,A
1654,"On a single screw vessel, a function of the stern frame is:","furnishing support to the rudder, propeller, shaft and the transform frame",providing foundation for after mooring winches,providing foundation for the main propulsion engines,transferring the driving force of the propeller to the hulls,A
1655,"On a vessel of 10,000 tons displacement, compute the reduction in GM due to free surface in a hold having free water on the tank top, the size of the hold is 40 feet long and 50 feet wide.",1.2 feet,1.1 feet,1.4 feet,1.5 feet,A
1656,"On a lifeboat equipped with Rottmer-type releasing gear, turning the releasing lever releases __________.",both falls at the same time even if the boat has not reached the water,both falls at the same time only if the boat is waterborne,the after boat fall only if the boat is waterborne,the painter,A
1657,"On an oceangoing vessel, for each person a lifeboat (without desalting kits) is certified to carry, the boat must be supplied with __________.",3 liters of water,2 pounds of condensed milk,a life preserver,a signaling whistle,A
1658,"On board ship, the Master should ensure that lifeboat Muster lists should also be displayed and _____________ held so as to ensure that everyone knows their abandon ship procedure.",Muster drills,Fire drills,Abandon drill,Oil spill drill,A
1659,"On the fully containerized ship, approximately one-third or more of the cargo is on deck above the rolling center. Top stowed containers are subject to __________.",Accelerations greater than on conventional vessels,Accelerations less than on conventional vessels,Accelerations the same as on conventional vessels,No accelerations,A
1660,Onboard training in the use of lifesaving appliances shall be given not later than:,2 weeks after embarkation,1 week after embarkation,3 week after embarkation,4 week after embarkation,A
1661,One function of a bulwark is to:,help keep the deck dry,prevent stress concentration on the stringer plate,protect against twisting forces on the stringer plate,reinforce the side stringers,A
1662,One of the most prevalent sickness of a seaman is sexually transmitted diseases. The most common medicine in the vessels medicine chest for this is:,penicillin,Epsom salt,condom,STD Aid,A
1663,"Part of the ship serves to subdivide the ship against flooding, spread of fire and resist racking stress to the vessel is called:",transverse bulkhead,sheer strakes,freeboard,scantling,A
1664,Partial deck above the main deck located at the stern:,poop deck,weather deck,upper deck,vale deck,A
1665,"Passengers should be briefed that in abandon ship situations, diving should be done feet first. If wearing a lifejacket, the height from which the leap is made should be kept to a maximum of about 6 meters, otherwise the impact of the jacket on the water is likely to cause:",stunning or a broken neck,a broken ribs,loss of breathing,loss of blood,A
1666,"Persons who have swallowed a non-petroleum based poison are given large quantities of warm, soapy water or warm salt water to:",induce vomiting,absorb the poison from the blood,neutralize the poison in the blood,increase the digestive process and eliminate the poison,A
1667,Poster or signs shall be provided on or in the vicinity of survival crafts and their launching controls. Which one of the following requirements has to be included according to present SOLAS regulations?,Give relevant instructions and warnings.,Give an overview of location of all lifesaving appliances.,Give adequate instruction how to use the appliances,"Give the list of appliances, safety and procedures to use",A
1668,"Prior to entering a davit-launched liferaft, which of the following checks should you make first?",The liferaft is well ventilated of excess carbon dioxide,All personnel have removed their life preservers to facilitate boarding,The door flap has been cut away and stowed inside the raft,All of the choices,A
1669,"Prior to lowering the lifeboat, the most important item to check is the __________.",boat plug,sail,oars,life preservers,A
1670,Problem Solving Skills require a manager:,to think on their feet and solve any shortcomings as soon as they happen while remaining calm and focus,to know the outcome of every decision put in place in order to solve the problem based on the output presented to him,to get the work done by solving the problem involving tools and processes needed by front-line employees,to understand what the goal of the problem by applying a permanent solution to every problem,A
1671,Protective equipment to be used while carrying out oxy-acetylene welding should always include __________. ,goggles,ear plugs,steel toe safety shoes,non-sparking tools,A
1672,Providing a new employee with the information needed in order to function comfortably in the organization is called:,familiarization ,orientation,inauguration,acquaintance,A
1673,Records of tests and inspections of a cargo vessels fire extinguishing systems shall be kept on board:,until the vessels Certificate of Inspection expires,for 2 years,for 1 year,until the next Coast Guard inspection,A
1674,"Reducing the free surfaces within a vessel, reduces the:",natural roll period,metacentric height,water plane area,uncorrected height of the center of gravity,A
1675,"Regulation 13, Chapter VI of MARPOL shall apply to diesel engines with a power output of more than _________ which is installed on a ship constructed on or after 1 January 2000.",130 kW,200 kW,133 kW,220 kW,A
1676,Regulations for the Control of Pollution by Noxious Liquid Substances entered into force on:,"April 6, 1987","April 6, 1986","April 6, 1997","April 6, 1996",A
1677,Regulations for the Prevention of Pollution by Oil entered into force on:,"October 2, 1983","October 2, 1984","October 2, 1993","October 2, 1994",A
1678,"Regulations for the prevention of pollution by oil, are stipulated in MARPOL 73/78:",annex I,annex II,annex III,annex IV,A
1679,"Rocket Parachute flares, complying with the requirement of SOLAS convention, shall be carried and be stowed on or near the navigating bridge. At least how many rockets are required?",12,10,6,4,A
1680,Rolling is the angular motion of the vessel about what axis?,Longitudinal,Transverse,Vertical,Centerline,A
1681,"Routeing Charts includes recommended tracts and distances between ports and fuelling terminals, meteorological and ice conditions, oceans currents and ______________.",loadline zones,shoals,storm tracts,line of Isobars,A
1682,Self-activating smoke signals shall:,emit smoke of a highly visible color at a uniform rate for a period of at least 15 min when floating in calm water,ignite explosively or emit any flame during the entire smoke emission time of the signal and not be swamped in a seaway,continue to emit smoke when on the surface of the water for a period of at least 10 seconds,be capable of withstanding the drop test into the water from the height 3 m without impairing the operating capability or that of its attached components,A
1683,Self-igniting lights shall be of white color and capable of burning continuously with a luminous intensity of not less than ______ in all directions.,2 cd,3 cd,4 cd,5 cd,A
1684,"Ship routeing system contribute to safety of life at sea, efficiency of navigation and protection to marine environment. What part of SOLAS Regulations does it belong?",Chapter V Regulation 8,Chapter V Regulation 6,Chapter V Regulation 7,Chapter V Regulation 9,A
1685,"Ship's hold compartment partitioned off specially to carry water, liquid cargo, or for trim and stability.",Double bottom tanks,Ship peak tanks,Vessel quantity tanks,Vessel reactive tanks,A
1686,Ship's partitions which divides the interior of various compartments:,bulkhead,intercoastal,girder,hatch,A
1687,Shock is a manifestation of changes in which the circulation fails because either pressure or volume of circulating blood has fallen to a dangerous level. What is the skin colour of a patient in shock?,Pale or grey,Light blue,White,Yellow or orange,A
1688,Small hull leaks can be temporarily repaired by:,caulking,seizing,parceling,parbuckling,A
1689,SOLAS requires a logbook entry for the operation of watertight door drills. Which of the following lists the frequency that these drills are required to be conducted for passenger vessels? ,Weekly,Monthly,Bi-weekly,Quarterly,A
1690,SOLAS stipulates that an international shore connection shall have a flange of at least __________ thick.,14.5mm,15.5mm,17.8 mm,17.6 mm,A
1691,"SOLAS stipulates that an international shore connection shall have bolts and nuts _________ in diameter, and __________ in length.","16mm,50mm","19mm,50mm","17mm,50mm","18mm,50mm",A
1692,"Soles Chapter V, the Contracting Governments undertake to continue ice patrol service and observation of ice conditions in____________.",north Atlantic,pacific,south Atlantic,arctic region,A
1693,"Solve for the effect of adding 100 tons to cargo hold No. 1, 150 feet forward of the tipping center. ITM = 1,423 foot-tons and TPI = 53. Find the half trim.", 5.27 inches,6.22 inches,10.54 inches,12.44 inches,A
1694,Spontaneous ignition can result from:,careless disposal or storage of material,an unprotected drop-light bulb,worn electrical wires on power tools,smoking in bed,A
1695,Statements usually used as a point of departure for base line data from which the more specific instructional objective can be developed are termed _________:,educational objectives,instructional objectives,educational aims,instructional goals,A
1696,Steel discs that closes down the glass shunting to keep out the light if necessary:,blind port,blind gate,deck hatch,deck intercoastal,A
1697,Steering a motor lifeboat broadside to the sea could cause it to __________.,capsize,run faster,run smoother,sink,A
1698,Stimulant is given to person who is:,fainting,intoxicated,bedridden,paralyzed,A
1699,Strake next to the keel:,garboard,blackboard,cardboard,deckboard,A
1700,Stretchers are fitted in lifeboats to provide a __________.,place for rowers to brace their feet,place for people to lie down,suitable means for water to drain below the footings,means for rigging the sail,A
1701,Subdivision of instruction objectives where the trainees must exhibit performance when assessment takes place at the end of the training program is __________.,terminal Performance Objective,performance Objective,ultimate Performance Objective,enabling Objective,A
1702,Symptoms of sugar diabetes include:,increased appetite and thirst,decreased appetite and thirst,gain in weight,elevated temperature,A
1703,"The "margin plate" is the ______________.",outboard strake of plating on each side of an inner bottom,outer strake of plating on each side of the main deck of a vessel,plate which sits stop the center vertical keel,uppermost continuous strake of plating on the shell of a vessel,A
1704,The air spaces in the floor of an inflatable liferaft will provide protection against __________.,cold water temperatures,loss of air in the sides of the raft,asphyxiation from CO2,rough seas,A
1705,"The alarm bell on a self-contained breathing apparatus sounds, it means that the remaining air supply will last in:",4-5 minutes,1 minute ,2-3 minutes,Less than 1 minute ,A
1706,The annual survey for endorsement of a Load Line Certificate must be held within:,3 months either way of the certificate anniversary date,the three months period immediately following certificate anniversary date,12 months either way of the certificate anniversary date,the twelve months period immediately following certificate anniversary date,A
1707,The appointment of a person to a higher rank gives:,potential authority only,maximum authority that nobody can question him.,that person the rights to claim more demands,that person the rights to promote others whenever he likes,A
1708,The assessment of a trainee's practical demonstration of skills should be conducted __________.,within the normal routine of vessel's operation,"at any time of the day, particularly outside normal operations",within the last six hours that the trainee will be onboard the vessel,"only when the trainee first arrives onboard, and preferably within the first few days",A
1709,The average of the observed drafts is known as:,mean draft ,mean of the calculated drafts ,true mean draft,draft at the center of flotation ,A
1710,The burning period of a rocket parachute flare shall be at least:,40 seconds ,35 seconds,25 seconds,20 seconds,A
1711,The capacity required of a portable fluid extinguishers shall not be more than:,13.5 liters,13.0 liters,13.2 liters,13.6 liters,A
1712,The characteristic of a good first aider which makes good use of things at hand is:,resourceful,tactful,responsible,accountable,A
1713,The CO2 flooding system is actuated by a sequence of steps which are:,"break glass, pull valve, break glass, pull cylinder control","sound evacuation alarm, pull handle","open bypass valve, break glass, pull handle","open stop valve, open control valve, trip alarm",A
1714,The collision bulkhead is located:,on the first watertight bulkheads aft of the bow in the ship ,on the bridge deck,between the passenger and cargo areas,at the stern of the ship,A
1715,The correct procedure in handling plastic garbage is to:I. Segregate all plastic II. Burn the plastic using incineratorIII. Discharge all plastic garbage in port reception facilityIV. Plastic can be discharged more than 25 nautical miles from the nearest land,I and II only,II and IV only,II only,III only,A
1716,The crowd management training required by Reg. V/3 Para 4 for personnel designated on muster lists to assist passengers in emergency situation shall include EXCEPT:,ability to select passengers to board lifeboat,awareness of life-saving appliances and control plans,knowledge of muster list and emergency instructions,ability to route the passenger into embarkation station,A
1717,The davit launched liferaft can be boarded __________.,at the embarkation deck,through the escape tube,from the water only,by jumping down onto it,A
1718,"The depth of the ship below the waterline vertically to the lowest part of the hull, propellers, or other reference point:",draft,drag ,bottom,depth,A
1719,"The dimension of a ships frames girder, plating etc. is known as:",scantling,scantling drop, scarf,sagging,A
1720,"The draft is called ___________ when the vessel is complete with water in boilers but without crew, bunkers, fresh water, stores and other load.",Light draft,Initial draft,Minimum draft,Maximum draft,A
1721,The electric winch drive motor on one of your ship's lifeboat davits needs to be replaced. What minimum short-time rating should the replacement motor have in hours?,1/12,1/2,1/4,1,A
1722,The Emergency Organization of a ship is centered on an _____________ selected from the suitable officers and ratings.,Emergency squad,First aid squad,Fire squad,Support squad,A
1723,The empty weight of a 100 lb cylinder is fixed CO2 fire extinguishing system is 130 lbs. What is the minimum acceptable weight of the cylinder before recharging would be required?,220 lbs,240 lbs,230 lbs,210 lbs,A
1724,The end joint formed plates in a hull plating strakes is properly identified as a:,butt,bracket,search,seam,A
1725,The entry into force of the 1978 protocol relating to the International Convention for the Prevention of Pollution from ships was:,"October 2, 1983","October 2, 1984",2-Oct-85,2-Oct-82,A
1726,"The fire extinguishing agent is used, that involves covering the burning surface by deflecting the agent from a bulkhead to avoid undue agitation is ________.",foam,dry chemical,carbon dioxide,halon,A
1727,The FIRST concern in treating a person for an extensive burn is to prevent or reduce:,pain,infection ,spread,relieve the duties of the doctor,A
1728,The fixed piping system for CO2 fire-fighting systems for machinery spaces shall be such that:,85% of the gas can be discharged into the space within two minutes,100% of the gas can be discharged into the space within two minutes,70% of the gas can be discharged into the space within one minute,90% of the gas can be discharged into the space within three minutes,A
1729,The force of gravity that tends to act vertically downward on the vessel during loading operation is called:,weight,mass,volume,buoyancy,A
1730,The form of longitudinal deformation under stress in which the middle part of a ships structure sinks below the extremities is called _____.,Sagging,Hogging,Bending,Shearing,A
1731,The function of the bypass valve on the self-contained breathing apparatus is to:,allow the wearer to manually give himself oxygen,release excess heat which would otherwise cause the bottle to explode,allow the wearer to expel carbon dioxide,release carbon monoxide while breathing,A
1732,"The GM of a vessel is 6.3 feet and her displacement in salt water is 3,200 tons, I is 2,880,000 ft4. If her KB is 5.9 feet, find her KG.", 25.3 feet, 23.5 feet,32.5 feet,53.2 feet,A
1733,"The initial metacentric height (GM), after correction for the free surface effects of the liquids in tanks, shall not be less than:", 0.30 m, 0.40 m,0.60 m,0.50 m,A
1734,The inner bottom is the :,tank top,tank base,tank shop,tank access,A
1735,The inside light in an inflatable liferaft is turned on __________.,automatically as the liferaft inflates,with a switch near the boarding handle,at night because the light has a photosensitive switch,by screwing the bulb in after the raft inflates,A
1736,"The intact stability requirement of any ship carrying bulk grain should be such that the initial GM, after correction for free surface of liquids in tanks, shall not be less than _____.", 0.3 m,0.5 m,0.6 m,0.7 m,A
1737,The international shore connection required on a vessel is designed to __________.,allow hook up of fire fighting water from a dock or another vessel,allow emergency use of the fire main for deballasting, permits discharge of waste oil to shore facilities,satisfy pollution prevention requirements,A
1738,The ISM Code means ___________.,international safety management for the safe operation of the ships,international security management for the safe operation of the ships,internal safety management for the safe operation of the ships,international safety management for the secure operation of the ships,A
1739,The knife on an inflatable liferaft will always be located __________.,in a special pocket on the exterior of the canopy,in a pocket on the first aid kit,on a cord hanging from the canopy,in one of the equipment bags,A
1740,The largest crew a cargo vessel may carry without having a hospital space is ______________.,6,11,12,16,A
1741,The lights on the outside of the canopy on an inflatable liferaft operate __________.,automatically when the raft is inflated,by a light sensor,by turning the globe clockwise,by a switch at each light,A
1742,"The location for a liquid cargo fire to occur on tanker vessels, mostly be ____________.",in the pump room,at the main deck manifold,at the vent header,fire dampers only,A
1743,The luminous intensity of lifejacket lights shall have a duration of at least:,8 hours,10 hours,12 hours,14 hours,A
